harga,jumlah_kamar_tidur,jumlah_kamar_mandi,luas_tanah,luas_bangunan,carport,pasokan_listrik,kab/kota,kecamatan,keamanan,taman,jarak_rs_terdekat,jarak_sekolah_terdekat,jarak_tol_terdekat
1570000000,2.0,2.0,75.0,58,0,2200.0,Jakarta Timur,Cakung,Ada,Ada,7.5,2.5,3.4
1000000000,3.0,1.0,90.0,65,1,2200.0,Jakarta Timur,Cakung,Tidak Ada,Tidak Ada,5.3,1.6,0.75
1700000000,2.0,2.0,90.0,58,1,2200.0,Jakarta Timur,Cakung,Ada,Ada,7.5,2.5,3.4
2000000000,3.0,3.0,120.0,80,2,2200.0,Jakarta Timur,Cakung,Ada,Tidak Ada,7.5,2.5,3.4
5300000000,4.0,3.0,200.0,150,0,3500.0,Jakarta Timur,Cakung,Ada,Tidak Ada,7.5,2.5,3.4
1900000000,2.0,2.0,75.0,60,1,2200.0,Jakarta Timur,Cakung,Ada,Ada,7.5,2.5,3.4
3800000000,4.0,4.0,96.0,280,2,2200.0,Jakarta Timur,Pulo gadung,Ada,Ada,2.7,2.6,0.7
3900000000,4.0,2.0,298.0,300,0,3300.0,Jakarta Timur,Duren sawit,Ada,Ada,2.8,1.1,1.1
5000000000,4.0,3.0,165.0,300,1,3500.0,Jakarta Timur,Pulo gadung,Tidak Ada,Tidak Ada,1.0,1.0,0.5
2500000000,3.0,3.0,170.0,220,1,2200.0,Jakarta Timur,Kramat jati,Ada,Ada,3.1,1.4,4.4
3400000000,8.0,5.0,318.0,208,2,2200.0,Jakarta Timur,Kayu putih,Ada,Ada,3.6,1.0,3.6
3000000000,4.0,2.0,100.0,200,1,3500.0,Jakarta Timur,Kayu putih,Tidak Ada,Tidak Ada,4.6,0.8,4.1
4350000000,5.0,3.0,300.0,300,2,4400.0,Jakarta Timur,Ciracas,Ada,Ada,1.6,1.0,2.8
2700000000,4.0,4.0,120.0,200,2,2200.0,Jakarta Timur,Duren sawit,Ada,Tidak Ada,1.3,0.9,2.4
2250000000,3.0,1.0,120.0,160,1,2200.0,Jakarta Timur,Ciracas,Ada,Tidak Ada,1.6,0.8,4.2
2600000000,2.0,2.0,150.0,90,1,1300.0,Jakarta Timur,Duren sawit,Ada,Tidak Ada,1.4,0.5,2.4
2600000000,4.0,4.0,90.0,70,2,4400.0,Jakarta Timur,Cakung,Tidak Ada,Tidak Ada,7.5,4.9,6.2
1890000000,2.0,1.0,160.0,130,1,1300.0,Jakarta Timur,Kayu putih,Ada,Ada,2.4,0.6,1.8
6000000000,4.0,3.0,322.0,100,1,900.0,Jakarta Timur,Matraman,Tidak Ada,Tidak Ada,1.0,2.0,2.4
2500000000,5.0,4.0,120.0,132,1,2200.0,Jakarta Timur,Cakung,Ada,Ada,2.9,1.0,1.7
1850000000,4.0,4.0,54.0,90,2,2200.0,Jakarta Timur,Pulo gadung,Ada,Ada,1.9,0.5,4.0
3000000000,4.0,2.0,94.0,150,2,2200.0,Jakarta Timur,Duren sawit,Ada,Ada,3.4,1.8,3.6
10500000000,3.0,2.0,496.0,200,1,2200.0,Jakarta Timur,Pulo gadung,Ada,Ada,1.4,0.5,1.1
2200000000,5.0,3.0,121.0,170,1,2200.0,Jakarta Timur,Ciracas,Ada,Ada,1.4,0.6,0.9
1400000000,3.0,3.0,48.0,75,1,2200.0,Jakarta Timur,Pulo gadung,Tidak Ada,Tidak Ada,1.4,0.5,1.2
8500000000,3.0,5.0,308.0,400,4,5500.0,Jakarta Timur,Duren sawit,Ada,Ada,0.8,1.0,4.7
4100000000,5.0,5.0,420.0,376,4,5500.0,Jakarta Timur,Cakung,Tidak Ada,Ada,5.1,9.1,13.5
2300000000,5.0,3.0,198.0,144,1,2200.0,Jakarta Timur,Cakung,Ada,Ada,5.0,9.0,13.0
3000000000,4.0,2.0,100.0,200,1,3500.0,Jakarta Timur,Kayu putih,Tidak Ada,Tidak Ada,4.6,0.8,4.1
2000000000,3.0,1.0,190.0,100,1,2200.0,Jakarta Timur,Cakung,Ada,Ada,5.0,9.0,13.0
3000000000,4.0,3.0,120.0,230,2,3300.0,Jakarta Timur,Duren sawit,Ada,Ada,2.8,0.3,2.7
3200000000,4.0,3.0,150.0,180,1,2200.0,Jakarta Timur,Cipayung,Tidak Ada,Ada,3.3,4.0,1.9
3210000000,4.0,4.0,245.0,170,1,4400.0,Jakarta Timur,Duren sawit,Ada,Ada,2.8,0.3,2.7
2000000000,3.0,1.0,190.0,100,1,2200.0,Jakarta Timur,Cakung,Ada,Ada,5.0,9.0,13.0
1650000000,4.0,3.0,78.0,103,1,3500.0,Jakarta Timur,Cipayung,Ada,Ada,2.2,0.2,0.5
3000000000,5.0,4.0,180.0,190,1,2200.0,Jakarta Timur,Ciracas,Ada,Ada,1.4,0.6,0.9
3250000000,7.0,3.0,237.0,180,2,3300.0,Jakarta Timur,Duren sawit,Ada,Ada,2.8,0.3,2.7
2700000000,3.0,2.0,105.0,108,2,2200.0,Jakarta Timur,Cakung,Ada,Ada,5.0,9.0,13.0
12000000000,6.0,6.0,350.0,550,2,13300.0,Jakarta Timur,Duren sawit,Ada,Ada,3.0,3.7,4.3
2300000000,5.0,4.0,101.0,130,2,3300.0,Jakarta Timur,Duren sawit,Ada,Ada,1.6,0.3,3.6
2200000000,4.0,2.0,151.0,300,1,2200.0,Jakarta Timur,Cakung,Ada,Tidak Ada,1.3,1.2,6.2
3000000000,6.0,4.0,232.0,159,2,2200.0,Jakarta Timur,Cakung,Ada,Tidak Ada,0.85,1.6,5.8
3000000000,3.0,3.0,126.0,252,2,2200.0,Jakarta Timur,Cakung,Ada,Tidak Ada,0.9,0.9,6.3
3870000000,4.0,3.0,105.0,140,2,3500.0,Jakarta Timur,Cakung,Ada,Ada,4.2,4.3,5.1
2700000000,3.0,2.0,105.0,108,2,2200.0,Jakarta Timur,Cakung,Ada,Ada,1.2,0.5,4.2
6900000000,7.0,5.0,407.0,426,4,7700.0,Jakarta Timur,Duren sawit,Tidak Ada,Ada,1.7,0.75,7.5
4270000000,4.0,4.0,228.0,300,1,5500.0,Jakarta Timur,Cipayung,Tidak Ada,Ada,2.0,1.1,4.6
6800000000,7.0,5.0,400.0,394,4,2200.0,Jakarta Timur,Duren sawit,Ada,Ada,2.0,2.7,4.7
700000000,2.0,1.0,64.0,55,1,2200.0,Jakarta Timur,Pasar rebo,Tidak Ada,Tidak Ada,4.3,0.6,5.2
1350000000,4.0,2.0,70.0,89,2,2200.0,Jakarta Timur,Pasar rebo,Tidak Ada,Ada,5.2,0.6,5.2
2270000000,3.0,2.0,100.0,110,1,2200.0,Jakarta Timur,Kramat jati,Tidak Ada,Ada,1.7,2.0,3.9
1950000000,4.0,2.0,90.0,192,0,3500.0,Jakarta Timur,Cakung,Tidak Ada,Tidak Ada,4.6,4.0,11.0
4500000000,5.0,3.0,183.0,220,1,5500.0,Jakarta Timur,Pulo gadung,Ada,Ada,0.55,0.55,3.0
6200000000,3.0,4.0,192.0,180,13,3500.0,Jakarta Timur,Pulo gadung,Ada,Tidak Ada,1.2,1.4,1.3
2900000000,4.0,3.0,97.0,170,0,7700.0,Jakarta Timur,Pulo gadung,Tidak Ada,Ada,1.7,1.4,1.7
1150000000,3.0,2.0,128.0,107,1,1300.0,Jakarta Timur,Pasar rebo,Ada,Tidak Ada,3.7,1.1,1.4
3700000000,4.0,4.0,186.0,250,1,4400.0,Jakarta Timur,Duren sawit,Tidak Ada,Tidak Ada,6.5,5.7,7.2
3000000000,4.0,2.0,94.0,150,2,2200.0,Jakarta Timur,Duren sawit,Tidak Ada,Tidak Ada,6.3,2.1,4.4
2200000000,4.0,2.0,151.0,300,1,2200.0,Jakarta Timur,Cakung,Ada,Tidak Ada,4.1,1.7,5.1
1100000000,3.0,2.0,52.0,80,0,2200.0,Jakarta Timur,Cipayung,Ada,Tidak Ada,2.5,2.8,3.8
18000000000,6.0,4.0,705.0,500,4,10000.0,Jakarta Selatan,Cilandak,Tidak Ada,Tidak Ada,1.8,0.4,3.0
14000000000,4.0,3.0,515.0,400,2,5500.0,Jakarta Selatan,Cilandak,Ada,Ada,1.3,1.8,0.7
15000000000,4.0,3.0,625.0,250,2,10600.0,Jakarta Selatan,Cilandak,Ada,Tidak Ada,4.3,1.3,3.4
29500000000,5.0,5.0,517.0,523,4,16500.0,Jakarta Selatan,Cilandak,Ada,Ada,3.6,2.3,4.7
11500000000,3.0,3.0,509.0,300,2,4400.0,Jakarta Selatan,Cilandak,Tidak Ada,Tidak Ada,2.8,0.4,3.7
17500000000,4.0,4.0,405.0,600,2,7700.0,Jakarta Selatan,Cilandak,Tidak Ada,Ada,4.3,0.9,4.3
11000000000,11.0,5.0,632.0,1000,8,13300.0,Jakarta Selatan,Cilandak,Ada,Ada,1.1,0.9,4.3
21000000000,5.0,5.0,316.0,400,3,16500.0,Jakarta Selatan,Cilandak,Ada,Ada,4.6,2.9,4.5
2000000000,2.0,1.0,130.0,80,1,3500.0,Jakarta Selatan,Cilandak,Ada,Tidak Ada,3.2,2.9,4.5
25000000000,4.0,6.0,600.0,800,6,22000.0,Jakarta Selatan,Cilandak,Ada,Ada,1.5,0.92,1.6
2200000000,2.0,2.0,127.0,100,1,1300.0,Jakarta Selatan,Cilandak,Tidak Ada,Tidak Ada,2.6,2.2,5.0
9900000000,5.0,4.0,628.0,400,2,4400.0,Jakarta Selatan,Cilandak,Ada,Ada,1.4,1.6,2.6
30000000000,5.0,5.0,1635.0,488,6,11000.0,Jakarta Selatan,Cilandak,Tidak Ada,Ada,1.4,1.6,2.6
5860000000,4.0,5.0,400.0,500,2,5500.0,Jakarta Selatan,Cilandak,Ada,Ada,2.6,1.7,3.3
3920000000,2.0,2.0,159.0,150,1,2200.0,Jakarta Selatan,Cilandak,Ada,Ada,1.2,0.6,2.2
3040000000,4.0,4.0,73.0,148,2,3500.0,Jakarta Selatan,Cilandak,Ada,Ada,3.0,0.65,3.2
12500000000,5.0,4.0,570.0,471,4,13300.0,Jakarta Selatan,Cilandak,Ada,Ada,1.8,3.4,3.3
6500000000,7.0,6.0,240.0,350,2,5500.0,Jakarta Selatan,Cilandak,Ada,Ada,3.6,3.1,1.1
9900000000,5.0,4.0,628.0,400,6,4400.0,Jakarta Selatan,Cilandak,Ada,Ada,3.6,3.1,1.1
5500000000,5.0,4.0,200.0,300,1,5500.0,Jakarta Selatan,Cilandak,Ada,Ada,3.0,1.8,2.6
11500000000,4.0,6.0,800.0,650,2,5500.0,Jakarta Selatan,Cilandak,Ada,Ada,2.0,0.6,3.6
15000000000,5.0,4.0,1038.0,575,10,10600.0,Jakarta Selatan,Cilandak,Ada,Ada,0.5,1.2,2.9
7500000000,4.0,3.0,353.0,500,6,2200.0,Jakarta Selatan,Cilandak,Ada,Ada,0.65,3.6,0.65
4500000000,5.0,4.0,160.0,350,1,3300.0,Jakarta Selatan,Cilandak,Ada,Ada,1.9,1.5,2.8
3450000000,3.0,1.0,133.0,180,1,4400.0,Jakarta Selatan,Cilandak,Tidak Ada,Ada,0.65,0.7,2.0
17000000000,5.0,3.0,736.0,800,4,23000.0,Jakarta Selatan,Cilandak,Tidak Ada,Tidak Ada,2.3,1.5,3.6
12500000000,5.0,4.0,445.0,477,1,6600.0,Jakarta Selatan,Cilandak,Tidak Ada,Tidak Ada,1.4,1.4,0.65
13000000000,6.0,6.0,606.0,560,2,4400.0,Jakarta Selatan,Cilandak,Tidak Ada,Tidak Ada,2.9,1.2,2.9
3800000000,3.0,2.0,118.0,137,2,3500.0,Jakarta Selatan,Cilandak,Ada,Tidak Ada,1.0,2.0,1.9
30000000000,3.0,4.0,1200.0,500,4,16500.0,Jakarta Selatan,Cilandak,Ada,Ada,0.9,3.1,0.9
27500000000,4.0,4.0,1332.0,585,8,13300.0,Jakarta Selatan,Cilandak,Tidak Ada,Ada,1.0,0.19,0.55
23500000000,5.0,6.0,426.0,522,2,16500.0,Jakarta Selatan,Cilandak,Ada,Ada,1.4,1.8,0.65
5000000000,4.0,3.0,238.0,220,1,4400.0,Jakarta Selatan,Cilandak,Tidak Ada,Ada,2.3,3.1,0.9
4500000000,3.0,2.0,191.0,225,1,5500.0,Jakarta Selatan,Cilandak,Ada,Ada,2.0,0.11,2.6
4500000000,4.0,3.0,160.0,180,2,4400.0,Jakarta Selatan,Cilandak,Ada,Ada,2.0,0.11,2.6
5000000000,5.0,4.0,160.0,180,3,4400.0,Jakarta Selatan,Cilandak,Ada,Ada,2.0,0.11,2.6
2900000000,4.0,4.0,130.0,154,1,5500.0,Jakarta Selatan,Cilandak,Ada,Tidak Ada,1.5,2.1,1.2
4000000000,4.0,3.0,183.0,160,1,1300.0,Jakarta Selatan,Cilandak,Tidak Ada,Tidak Ada,0.7,2.1,2.5
3900000000,5.0,2.0,338.0,177,1,2200.0,Jakarta Selatan,Cilandak,Ada,Ada,2.8,2.7,2.8
2450000000,4.0,4.0,85.0,140,2,2200.0,Jakarta Selatan,Cilandak,Ada,Ada,2.0,0.9,1.9
2000000000,3.0,2.0,120.0,95,1,2200.0,Jakarta Selatan,Cilandak,Ada,Ada,2.0,0.9,2.0
26000000000,6.0,6.0,2460.0,1000,1,10000.0,Jakarta Selatan,Cilandak,Ada,Ada,1.4,2.6,2.0
37000000000,8.0,6.0,2475.0,1000,3,10000.0,Jakarta Selatan,Cilandak,Tidak Ada,Ada,1.1,2.2,3.6
14000000000,7.0,5.0,1200.0,630,2,7600.0,Jakarta Selatan,Cilandak,Tidak Ada,Tidak Ada,0.7,2.1,2.6
2400000000,4.0,2.0,300.0,200,2,2200.0,Jakarta Selatan,Cilandak,Ada,Ada,1.3,2.5,2.0
7020000000,5.0,3.0,585.0,300,5,3500.0,Jakarta Selatan,Cilandak,Tidak Ada,Ada,3.0,2.6,2.8
3500000000,4.0,3.0,123.0,131,2,3300.0,Jakarta Selatan,Cilandak,Ada,Ada,0.9,2.2,1.2
3200000000,4.0,4.0,139.0,140,1,3500.0,Jakarta Selatan,Cilandak,Ada,Ada,1.0,1.4,0.65
11700000000,7.0,7.0,651.0,900,4,12700.0,Jakarta Selatan,Cilandak,Tidak Ada,Tidak Ada,2.3,1.8,0.7
3220000000,4.0,3.0,128.0,129,2,5500.0,Jakarta Selatan,Cilandak,Ada,Ada,0.9,2.2,1.2
15000000000,6.0,6.0,423.0,500,2,43500.0,Jakarta Selatan,Kebayoran lama,Ada,Ada,2.2,4.7,3.4
3500000000,3.0,3.0,300.0,250,2,7700.0,Jakarta Selatan,Kebayoran lama,Ada,Ada,3.6,3.5,3.6
3250000000,3.0,3.0,126.0,155,2,3500.0,Jakarta Selatan,Kebayoran lama,Tidak Ada,Ada,0.5,6.3,2.0
42000000000,5.0,5.0,719.0,650,4,17600.0,Jakarta Selatan,Kebayoran lama,Tidak Ada,Ada,1.1,6.5,3.4
16000000000,3.0,2.0,300.0,300,1,5500.0,Jakarta Selatan,Kebayoran lama,Tidak Ada,Tidak Ada,0.9,4.4,2.5
6900000000,5.0,4.0,384.0,200,1,3500.0,Jakarta Selatan,Kebayoran lama,Tidak Ada,Ada,3.5,4.7,3.2
8900000000,4.0,5.0,310.0,420,4,5500.0,Jakarta Selatan,Kebayoran lama,Ada,Ada,2.1,4.1,2.1
3300000000,4.0,3.0,161.0,220,1,5500.0,Jakarta Selatan,Kebayoran lama,Tidak Ada,Ada,1.6,5.8,3.1
1120000000,3.0,2.0,92.0,75,1,2200.0,Jakarta Selatan,Kebayoran lama,Ada,Ada,2.3,4.6,2.0
26500000000,7.0,3.0,1322.0,324,4,2200.0,Jakarta Selatan,Kebayoran lama,Tidak Ada,Tidak Ada,2.6,3.2,1.5
3800000000,4.0,3.0,200.0,250,2,5500.0,Jakarta Selatan,Kebayoran lama,Ada,Ada,1.1,5.1,2.5
5900000000,3.0,2.0,398.0,150,2,4400.0,Jakarta Selatan,Kebayoran lama,Tidak Ada,Ada,1.5,3.2,2.8
650000000,3.0,2.0,60.0,60,1,5500.0,Jakarta Selatan,Kebayoran lama,Ada,Ada,1.2,2.4,2.2
7500000000,7.0,4.0,490.0,350,3,4400.0,Jakarta Selatan,Kebayoran lama,Tidak Ada,Ada,0.9,3.1,2.6
27000000000,5.0,4.0,693.0,474,1,10000.0,Jakarta Selatan,Kebayoran lama,Ada,Ada,1.4,4.2,2.0
3500000000,5.0,4.0,123.0,200,1,4400.0,Jakarta Selatan,Kebayoran lama,Tidak Ada,Ada,1.5,3.8,2.4
9500000000,7.0,6.0,508.0,774,3,9500.0,Jakarta Selatan,Kebayoran lama,Ada,Ada,2.2,3.5,2.6
3300000000,7.0,5.0,160.0,185,3,2200.0,Jakarta Selatan,Kebayoran lama,Ada,Ada,2.2,3.1,1.2
4000000000,4.0,2.0,280.0,247,2,2200.0,Jakarta Selatan,Kebayoran lama,Ada,Ada,1.5,4.2,2.3
8250000000,6.0,5.0,320.0,320,2,11000.0,Jakarta Selatan,Kebayoran lama,Tidak Ada,Ada,1.8,2.8,0.8
6500000000,6.0,5.0,200.0,380,1,3500.0,Jakarta Selatan,Kebayoran lama,Ada,Ada,1.3,1.5,2.1
4800000000,5.0,3.0,355.0,375,2,3500.0,Jakarta Selatan,Kebayoran lama,Ada,Ada,1.1,2.1,0.8
9890000000,5.0,3.0,326.0,290,4,7700.0,Jakarta Selatan,Kebayoran lama,Tidak Ada,Ada,0.8,2.5,0.9
650000000,3.0,2.0,60.0,100,0,1300.0,Jakarta Selatan,Kebayoran lama,Tidak Ada,Tidak Ada,1.5,2.3,1.2
8900000000,4.0,4.0,310.0,420,4,5500.0,Jakarta Selatan,Kebayoran lama,Tidak Ada,Ada,1.6,2.1,1.4
3850000000,6.0,3.0,288.0,270,1,2200.0,Jakarta Selatan,Kebayoran lama,Tidak Ada,Tidak Ada,1.8,1.4,1.6
11000000000,3.0,2.0,280.0,280,1,5500.0,Jakarta Selatan,Kebayoran lama,Tidak Ada,Tidak Ada,0.8,1.8,2.2
25000000000,6.0,4.0,405.0,600,2,7700.0,Jakarta Selatan,Kebayoran lama,Ada,Ada,1.2,2.5,2.4
24000000000,4.0,4.0,269.0,421,2,7700.0,Jakarta Selatan,Kebayoran lama,Ada,Ada,0.9,2.1,1.4
97000000000,9.0,7.0,1500.0,1000,4,23000.0,Jakarta Selatan,Kebayoran lama,Ada,Ada,1.5,1.4,2.1
15500000000,5.0,7.0,211.0,548,2,5500.0,Jakarta Selatan,Kebayoran lama,Ada,Ada,2.5,2.4,1.6
3600000000,5.0,3.0,100.0,135,2,5500.0,Jakarta Selatan,Kebayoran lama,Tidak Ada,Ada,1.9,2.5,2.1
19000000000,4.0,4.0,200.0,363,2,2200.0,Jakarta Selatan,Kebayoran lama,Ada,Ada,1.5,3.5,2.6
9500000000,10.0,10.0,452.0,300,1,13300.0,Jakarta Selatan,Kebayoran lama,Ada,Ada,1.0,2.4,1.6
48000000000,6.0,5.0,940.0,600,3,33000.0,Jakarta Selatan,Kebayoran lama,Ada,Ada,2.5,6.5,2.1
6900000000,4.0,4.0,384.0,200,1,3500.0,Jakarta Selatan,Kebayoran lama,Tidak Ada,Ada,1.4,2.1,2.7
4750000000,3.0,2.0,240.0,120,1,2200.0,Jakarta Selatan,Kebayoran lama,Tidak Ada,Ada,1.8,1.6,1.9
2500000000,4.0,3.0,58.0,120,1,2200.0,Jakarta Selatan,Kebayoran lama,Ada,Ada,3.5,2.1,1.5
1500000000,3.0,1.0,82.0,93,1,2200.0,Jakarta Selatan,Kebayoran lama,Tidak Ada,Tidak Ada,2.4,1.5,2.0
42200000000,5.0,5.0,719.0,650,4,17600.0,Jakarta Selatan,Kebayoran lama,Ada,Ada,1.5,1.6,2.5
3500000000,5.0,4.0,220.0,120,1,3500.0,Jakarta Selatan,Kebayoran lama,Ada,Tidak Ada,1.7,1.4,2.5
18000000000,7.0,11.0,1500.0,500,4,15000.0,Jakarta Selatan,Kebayoran lama,Ada,Ada,1.2,2.4,2.2
16000000000,7.0,7.0,512.0,700,4,13300.0,Jakarta Selatan,Kebayoran lama,Ada,Ada,1.5,3.5,4.2
4300000000,5.0,4.0,286.0,186,1,2200.0,Jakarta Selatan,Kebayoran lama,Tidak Ada,Tidak Ada,4.2,5.2,3.5
6800000000,2.0,2.0,326.0,42,2,1300.0,Jakarta Selatan,Kebayoran lama,Tidak Ada,Ada,1.4,3.8,3.2
5500000000,6.0,4.0,330.0,266,3,2200.0,Jakarta Selatan,Kebayoran lama,Ada,Ada,2.6,5.6,2.1
6500000000,5.0,4.0,250.0,350,2,5500.0,Jakarta Selatan,Kebayoran lama,Tidak Ada,Ada,1.4,4.2,2.5
8000000000,5.0,4.0,500.0,450,2,4400.0,Jakarta Selatan,Kebayoran lama,Tidak Ada,Ada,3.5,2.1,3.5
7500000000,4.0,5.0,340.0,500,2,5500.0,Jakarta Selatan,Kebayoran lama,Ada,Ada,2.5,4.6,2.8
17900000000,1.0,4.0,488.0,500,3,5500.0,Jakarta Selatan,Kebayoran baru,Tidak Ada,Tidak Ada,0.6,2.1,6.5
29000000000,5.0,6.0,400.0,500,2,5500.0,Jakarta Selatan,Kebayoran baru,Ada,Ada,1.9,7.7,5.0
34500000000,5.0,3.0,562.0,450,2,5500.0,Jakarta Selatan,Kebayoran baru,Ada,Ada,2.0,4.2,4.0
32000000000,4.0,4.0,408.0,300,2,5500.0,Jakarta Selatan,Kebayoran baru,Tidak Ada,Ada,2.7,2.3,10.0
19500000000,4.0,3.0,451.0,250,1,3300.0,Jakarta Selatan,Kebayoran baru,Tidak Ada,Tidak Ada,0.6,0.5,11.8
48500000000,5.0,5.0,320.0,700,2,230000.0,Jakarta Selatan,Kebayoran baru,Ada,Ada,3.9,0.09,5.3
72000000000,4.0,5.0,830.0,900,10,11000.0,Jakarta Selatan,Kebayoran baru,Tidak Ada,Tidak Ada,4.6,19.0,0.6
12500000000,4.0,4.0,224.0,300,2,10000.0,Jakarta Selatan,Kebayoran baru,Tidak Ada,Tidak Ada,4.3,4.9,5.0
21000000000,4.0,4.0,308.0,600,6,230000.0,Jakarta Selatan,Kebayoran baru,Ada,Tidak Ada,5.3,0.6,12.5
27500000000,4.0,3.0,391.0,250,2,4400.0,Jakarta Selatan,Kebayoran baru,Ada,Ada,2.0,4.2,4.0
23500000000,8.0,4.0,336.0,485,5,12700.0,Jakarta Selatan,Kebayoran baru,Ada,Tidak Ada,2.1,4.2,4.0
37500000000,4.0,2.0,558.0,325,4,10600.0,Jakarta Selatan,Kebayoran baru,Ada,Ada,2.7,2.3,10.0
49000000000,7.0,7.0,960.0,600,7,230000.0,Jakarta Selatan,Kebayoran baru,Tidak Ada,Ada,0.07,0.2,9.0
50000000000,4.0,3.0,865.0,550,2,11000.0,Jakarta Selatan,Kebayoran baru,Tidak Ada,Ada,1.2,0.2,7.4
16200000000,4.0,3.0,317.0,147,1,3300.0,Jakarta Selatan,Kebayoran baru,Tidak Ada,Ada,2.7,2.3,10.0
35000000000,6.0,6.0,310.0,600,5,4400.0,Jakarta Selatan,Kebayoran baru,Tidak Ada,Ada,0.07,0.2,9.0
21000000000,4.0,3.0,368.0,250,0,5500.0,Jakarta Selatan,Kebayoran baru,Tidak Ada,Ada,2.2,0.6,8.0
23500000000,4.0,4.0,417.0,417,2,7700.0,Jakarta Selatan,Kebayoran baru,Tidak Ada,Ada,1.8,0.8,5.0
14500000000,3.0,2.0,235.0,200,1,3300.0,Jakarta Selatan,Kebayoran baru,Tidak Ada,Tidak Ada,0.5,0.2,4.7
55000000000,5.0,5.0,680.0,1200,2,33000.0,Jakarta Selatan,Kebayoran baru,Tidak Ada,Tidak Ada,0.8,0.7,5.0
17000000000,5.0,4.0,211.0,300,0,4400.0,Jakarta Selatan,Kebayoran baru,Tidak Ada,Tidak Ada,2.7,2.3,10.0
21000000000,5.0,3.0,400.0,500,6,6600.0,Jakarta Selatan,Kebayoran baru,Tidak Ada,Ada,4.3,0.09,6.9
32000000000,5.0,5.0,820.0,820,4,23000.0,Jakarta Selatan,Kebayoran baru,Ada,Ada,0.3,0.1,5.2
159000000000,5.0,4.0,1285.0,900,5,25000.0,Jakarta Selatan,Kebayoran baru,Ada,Ada,2.1,0.7,3.2
86500000000,4.0,4.0,816.0,1200,2,46000.0,Jakarta Selatan,Kebayoran baru,Ada,Ada,2.7,2.3,10.0
21000000000,13.0,13.0,320.0,350,5,13200.0,Jakarta Selatan,Kebayoran baru,Tidak Ada,Ada,5.2,0.5,5.0
42000000000,5.0,4.0,1100.0,693,5,23000.0,Jakarta Selatan,Kebayoran baru,Tidak Ada,Tidak Ada,0.6,0.5,5.5
18000000000,15.0,3.0,236.0,209,4,13900.0,Jakarta Selatan,Kebayoran baru,Tidak Ada,Ada,1.1,0.4,3.6
29000000000,4.0,5.0,452.0,400,4,13000.0,Jakarta Selatan,Kebayoran baru,Tidak Ada,Ada,1.1,0.4,3.6
32000000000,4.0,4.0,587.0,200,1,11000.0,Jakarta Selatan,Kebayoran baru,Ada,Tidak Ada,5.2,0.2,5.9
37000000000,6.0,6.0,375.0,800,2,23000.0,Jakarta Selatan,Kebayoran baru,Tidak Ada,Ada,1.1,0.4,3.6
9500000000,4.0,3.0,220.0,300,2,3500.0,Jakarta Selatan,Kebayoran baru,Tidak Ada,Tidak Ada,4.0,0.1,3.0
30000000000,3.0,3.0,309.0,200,2,11000.0,Jakarta Selatan,Kebayoran baru,Tidak Ada,Ada,4.6,0.3,2.1
33000000000,4.0,8.0,325.0,600,2,11000.0,Jakarta Selatan,Kebayoran baru,Tidak Ada,Ada,1.1,0.4,3.6
23500000000,4.0,4.0,370.0,400,3,11000.0,Jakarta Selatan,Kebayoran baru,Tidak Ada,Ada,1.1,0.4,3.6
17000000000,3.0,3.0,271.0,250,1,5500.0,Jakarta Selatan,Kebayoran baru,Tidak Ada,Tidak Ada,3.6,1.1,3.2
29000000000,5.0,5.0,418.0,700,2,11000.0,Jakarta Selatan,Kebayoran baru,Tidak Ada,Tidak Ada,4.8,1.6,2.5
20000000000,4.0,4.0,1053.0,400,4,10000.0,Jakarta Selatan,Kebayoran baru,Ada,Tidak Ada,2.8,0.1,6.4
17500000000,5.0,5.0,712.0,550,2,4400.0,Jakarta Selatan,Kebayoran baru,Ada,Ada,3.6,1.1,4.2
5900000000,4.0,2.0,204.0,148,1,3300.0,Jakarta Selatan,Kebayoran baru,Tidak Ada,Tidak Ada,2.5,1.5,6.8
16600000000,5.0,4.0,490.0,500,2,11000.0,Jakarta Selatan,Kebayoran baru,Ada,Ada,3.6,1.1,4.2
60000000000,6.0,6.0,675.0,876,4,10000.0,Jakarta Selatan,Kebayoran baru,Tidak Ada,Ada,2.5,1.5,6.8
21000000000,7.0,3.0,450.0,233,2,5500.0,Jakarta Selatan,Kebayoran baru,Ada,Tidak Ada,2.3,1.0,3.7
5500000000,5.0,2.0,220.0,200,1,5500.0,Jakarta Selatan,Kebayoran baru,Tidak Ada,Ada,2.3,2.3,6.5
39000000000,5.0,5.0,340.0,900,5,13200.0,Jakarta Selatan,Kebayoran baru,Ada,Tidak Ada,5.6,2.8,4.1
18800000000,18.0,22.0,557.0,1500,10,16500.0,Jakarta Selatan,Kebayoran baru,Ada,Ada,2.2,1.8,6.6
19000000000,3.0,3.0,300.0,300,3,4400.0,Jakarta Selatan,Kebayoran baru,Tidak Ada,Ada,5.4,2.2,4.3
48000000000,9.0,8.0,735.0,918,9,10600.0,Jakarta Selatan,Kebayoran baru,Ada,Tidak Ada,4.9,2.0,5.7
11500000000,3.0,2.0,283.0,100,4,2200.0,Jakarta Selatan,Kebayoran baru,Tidak Ada,Ada,0.7,3.3,7.9
5500000000,3.0,3.0,56.0,94,1,3500.0,Jakarta Selatan,Mampang prapatan,Ada,Tidak Ada,1.8,2.7,6.2
